key,accent,file,text_raw,text_normalised,wrong_language_output,dominant_script,non_latin_share,wer,substitutions,deletions,insertions,hits,ref_words,hyp_words
english_us/english412.mp3,english_us,audio/english_us/english412.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
hindi/hindi9.mp3,hindi,audio/hindi/hindi9.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slaps of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slaps of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,1,0,0,68,69,69
pakistani/urdu2.mp3,pakistani,audio/pakistani/urdu2.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snack, snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her wednesday at the train station",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snack snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,0,0,1,69,69,70
arabic/arabic57.mp3,arabic,audio/arabic/arabic57.mp3,"Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_uk/english368.mp3,english_uk,audio/english_uk/english368.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_us/english415.mp3,english_us,audio/english_us/english415.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
pakistani/urdu3.mp3,pakistani,audio/pakistani/urdu3.mp3,"Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store spoons of fresh snow peas thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.043478260869565216,0,3,0,66,69,66
arabic/arabic65.mp3,arabic,audio/arabic/arabic65.mp3,"Please call Steela. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother, Pop. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call steela ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother pop we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,2,0,0,67,69,69
english_uk/english374.mp3,english_uk,audio/english_uk/english374.mp3,please call stella ask her to bring these things with her from the store six spoons of fresh no peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go and meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spoons of fresh no peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go and meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,1,0,1,68,69,70
english_us/english428.mp3,english_us,audio/english_us/english428.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
pakistani/urdu5.mp3,pakistani,audio/pakistani/urdu5.mp3,"Please call Stella. Ask her to bring these things with her from the store. 6 spoons of fresh snow peas, 5 thick slices of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into 3 red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store spoons of fresh snow peas thick slices of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.057971014492753624,1,3,0,65,69,66
arabic/arabic68.mp3,arabic,audio/arabic/arabic68.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother, Brother Pop. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother brother pop we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,1,0,1,68,69,70
english_uk/english417.mp3,english_uk,audio/english_uk/english417.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her on Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her on wednesday at the train station,False,latin,0.0,0.014492753623188406,0,0,1,69,69,70
english_us/english431.mp3,english_us,audio/english_us/english431.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we'll go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we'll go meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,1,1,0,67,69,68
pakistani/urdu7.mp3,pakistani,audio/pakistani/urdu7.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet with her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snack and a big toy frog for the kids she can scoop these things into three red bags and we will go meet with her wednesday at the train station,False,latin,0.0,0.028985507246376812,1,0,1,68,69,70
arabic/arabic70.mp3,arabic,audio/arabic/arabic70.mp3,"Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snack and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,1,0,0,68,69,69
english_uk/english448.mp3,english_uk,audio/english_uk/english448.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for our brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for our brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,1,0,0,68,69,69
english_us/english479.mp3,english_us,audio/english_us/english479.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic71.mp3,arabic,audio/arabic/arabic71.mp3,Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas. Five thick slabs of blue cheese. And maybe a snack for her brother Bob. We also need a small plastic snake. And a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.,please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_uk/english465.mp3,english_uk,audio/english_uk/english465.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow, snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go to meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go to meet her wednesday at the train station,False,latin,0.0,0.028985507246376812,0,0,2,69,69,71
english_us/english5.mp3,english_us,audio/english_us/english5.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,0,1,0,68,69,68
arabic/arabic72.mp3,arabic,audio/arabic/arabic72.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_uk/english470.mp3,english_uk,audio/english_uk/english470.mp3,"Please call Stella. Ask her to bring these things from her room to the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for Brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we'll go meet her Wednesday at the train station.",please call stella ask her to bring these things from her room to the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we'll go meet her wednesday at the train station,False,latin,0.0,0.08695652173913043,3,2,1,64,69,68
english_us/english514.mp3,english_us,audio/english_us/english514.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic74.mp3,arabic,audio/arabic/arabic74.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_uk/english473.mp3,english_uk,audio/english_uk/english473.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_us/english520.mp3,english_us,audio/english_us/english520.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic78.mp3,arabic,audio/arabic/arabic78.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_uk/english487.mp3,english_uk,audio/english_uk/english487.mp3,please call stella ask her to bring these things with her from the store six spins of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,please call stella ask her to bring these things with her from the store six spins of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,1,0,0,68,69,69
english_us/english522.mp3,english_us,audio/english_us/english522.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic8.mp3,arabic,audio/arabic/arabic8.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six pounds of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags. And we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six pounds of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,1,0,0,68,69,69
english_uk/english549.mp3,english_uk,audio/english_uk/english549.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_us/english531.mp3,english_us,audio/english_us/english531.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic91.mp3,arabic,audio/arabic/arabic91.mp3,"Please call Steela. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother pup. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet here Wednesday at the train station",please call steela ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother pup we also need a small plastic snack and a big toy frog for the kids she can scoop these things into three red bags and we will go meet here wednesday at the train station,False,latin,0.0,0.057971014492753624,4,0,0,65,69,69
english_uk/english578.mp3,english_uk,audio/english_uk/english578.mp3,"Please call Stella. Ask her to bring these six things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. Also, we need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we'll go meet her Wednesday at the train station. Thank you.",please call stella ask her to bring these six things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob also we need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we'll go meet her wednesday at the train station thank you,False,latin,0.0,0.10144927536231885,1,2,4,66,69,71
english_us/english546.mp3,english_us,audio/english_us/english546.mp3,"Please call Stella. Ask her to bring these things from her store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things from her store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.057971014492753624,1,3,0,65,69,66
arabic/arabic95.mp3,arabic,audio/arabic/arabic95.mp3,Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow bees. Five thick slabs of blue cheese. And maybe a snack for her brother Bob. يمكن أن تكون طعاماً لأخي بوب. نحتاج أيضًا إلى طعام صغير وفراغ كبير للطفلين. يمكن أن تسكوب هذه الأشياء إلى ثلاثة مجالات أحمر. وسوف نتقابلها في أمس في محطة الطرق.,please call stella ask her to bring these things with her from the store six spoons of fresh snow bees five thick slabs of blue cheese and maybe a snack for her brother bob يمكن أن تكون طعاما لأخي بوب نحتاج أيض ا إلى طعام صغير وفراغ كبير للطفلين يمكن أن تسكوب هذه الأشياء إلى ثلاثة مجالات أحمر وسوف نتقابلها في أمس في محطة الطرق,False,latin,0.4735,0.5217391304347826,32,4,0,33,69,65
english_uk/english58.mp3,english_uk,audio/english_uk/english58.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
english_us/english555.mp3,english_us,audio/english_us/english555.mp3,"Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
arabic/arabic98.mp3,arabic,audio/arabic/arabic98.mp3,"Please call Steda. Ask her to bring these things from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snack and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call steda ask her to bring these things from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snack and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.057971014492753624,2,2,0,65,69,67
english_uk/english85.mp3,english_uk,audio/english_uk/english85.mp3,"Please call Stella, ask her to bring these things with her from the store. Six spoons of fresh snow peas, high thick slabs of blue cheese and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas high thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.014492753623188406,1,0,0,68,69,69
english_us/english95.mp3,english_us,audio/english_us/english95.mp3,"Please call Stella. Ask her to bring these things with her from the store. Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",please call stella ask her to bring these things with her from the store six spoons of fresh snow peas five thick slabs of blue cheese and maybe a snack for her brother bob we also need a small plastic snake and a big toy frog for the kids she can scoop these things into three red bags and we will go meet her wednesday at the train station,False,latin,0.0,0.0,0,0,0,69,69,69
